1,158|The Ridin' Fool|1931|59 min|Action, Adventure, Romance|7.1|"Remade by Trem Carr and Paul Malvern's ""Lone Star Productions"" in 1935 as ""Desert Trail"" starring John Wayne.Cowhand Steve Kendall(Bob Steele) and slick eastern confidence man ""Boston"" Harry Manners(Ted Adams)become friends but are rivals for the hand of fair Juanita(Josephine Velez), a girl whose hands are influenced by whoever deposited the last trinket in them. Nikkos(Al Bridge) deposits a trinket from a robbery/murder committed by he and Bud Warren(Eddie Fetherston), but Juanita, when pressed, points the finger at Boston Harry, as it is hard for a girl such as Juanita who gets many trinkets to keep up with just who, among the general population, added to her trinket collection and when.The locals are about to string Harry up but he is saved by Steve and they light out for friendlier surroundings in another town. There, they meet storekeeper Ma Warren(Florence Turner) and her pretty daughter Sally(Frances Morris) and Steve and Harry start vieing for her attentions, with Steve in the lead after he sings ""I Fell in Love With You"" to her, and Harry hasn't much to counter with as Sally is not a trinket-favoring girl.But not all is well, for Sally's brother Bud is also part of the family storekeeping business, when he isn't pulling robberies in near-by towns with his accented partner Nikkos, and he begins to fret over the possibility that Steve and Harry will learn that he was part of the affair in the other town that led to Steve and Harry's hasty departure. Nikkos has a plan to ensure that doesn't happen. (This film's leading lady, Frances Morris,died on December 2, 2003 in Santa Clarita, Ca. at the age of 98.She had a long and varied career in films and television, including many B-westerns in the 1930's, and as ""Sarah Kent"" on the first television episode of the ""Superman"" series starring George Reeves.She was first married to silent-film actor Russell Parker and later to Antrim Short.)"
1,159|Schatten der Unterwelt|1931|59 min|Action, Crime|7.1|
1,160|The Sea Ghost|1931|59 min|Action, Drama, War|5.6|A crooked lawyer trying to cheat a young girl out of her inheritance tries to convince a sea captain to help him.
1,161|Seas Beneath|1931|59 min|Action, Drama, War|5.9|"In the waning days of WWI, a U.S. ""Mystery Ship,"" sets sail for the coast of Spain towing a submarine. Their mission is to find and sink a U-boat that has been especially effective in attacking Allied shipping. Posing as a harmless schooner, the mystery ship is in fact fitted with a formidable gun capable of sinking a U-boat. Stopping in the Canary Islands to refuel, the crew interacts with locals involved with Germans, and with Germans themselves, including the sister of the U-Boat commander, who is lurking offshore waiting for the coming battle."
1,162|The Sheriff's Secret|1931|59 min|Action, Western||Jack, an outlaw but innocent of the crimes he is being accused of, is running from a posse when he discovers a baby whose parents have been killed by raiders. He takes the baby and tends it even though it means he will be captured. But the sheriff knows something about the baby that Jack doesn't.
1,163|Ships of Hate|1931|59 min|Action, Adventure, Drama|4.6|A cruel sea captain (Charles Middleton) oversees a rough crew.
1,164|Shotgun Pass|1931|59 min|Action, Romance, Western|4.3|Tim Walker has rounded up horses for delivery to the Army and needs to drive them through Shotgun pass. The Mitchell brothers are also in the horse business and they have blocked the pass in an attempt to stop him.
1,165|The Sign of the Wolf|1931|59 min|Action, Adventure, Mystery|4.2|John Farnum returns from India with the 'secret of the jewels', two small chains that turn sand into jewels. Outlaws know about the chains and are after them. But Tom, sidekick Bud, and the wonder dog King are there to repeatedly fight off their attempts.
1,166|The Sky Spider|1931|59 min|Action, Adventure, Drama|1.7|The three Morgan brothers, Glenn, Jim and Buddy are all air mail pilots. The plane flown by Jim is shot down by Hugh Jeffries for the money it carries. Another flight is made by Buddy followed by Jeffries intending to shoot him down also...
1,167|A Son of the Plains|1931|59 min|Action, Music, Western|4.1|Brokaw, the Polka Dot Bandit, asks Farrell to help rob Wells Fargo. Farrell plans to capture Brokaw for the reward but is assumed to be one of the bandits and shot. Brent captures Brokaw, but Ann thinking her father is in on the robbery lets him go. Brent catches up with him only to be framed when the polka dot bandanna is found on his saddle.
1,168|Soul of the Slums|1931|59 min|Action, Crime, Drama|5.9|A young man, framed and sent to prison for a crime he didn't commit, is released after serving his stretch and vows to find those responsible for framing him. Meanwhile he sets up a mission in the slums he came from, and falls in love with a girl he meets there.
1,169|Spell of the Circus|1931|59 min|Action||The manager of The Big Circus plots to marry the owner's daughter and gain control of the outfit.
1,170|The Spider|1931|59 min|Action, Crime, Mystery|6.0|
1,171|Sundown Trail|1931|59 min|Action, Adventure, Romance|5.6|Dorothy, and her big city lawyer boyfriend, return to the Lazy 'B' ranch to read her late father's will. For Dorothy to inherit everything, she must stay on the ranch for 5 years. If she does not, everything goes to Buck, who is the manager. She does not like Buck, so she makes a deal with the wrong people for cattle and then the outlaws go to the ranch to get the $10,000 from her. But Buck is on the job.
1,172|The Sunrise Trail|1931|59 min|Action, Western|5.6|Working under cover, Tex goes south of the border and joins Rand's gang where he befriends gang member Kansas. He plans to lead the gang into the Sheriff's trap, but hopes to spare his new friend.
1,173|The Texas Ranger|1931|59 min|Action, Drama, Western|7.2|Taylor has his men burning out the ranchers. When they kill Clayton, his daughter Helen and her men turn outlaw. The Rangers send Logan, and posing as a cowhand he joins her gang. But Nevada eventually remembers him as a Ranger and they set out to hang him.
1,174|Trader Horn|1931|59 min|Action, Adventure, Drama|6.2|Two white traders in the darkest Africa of the 1870s find a missionary's daughter, who was captured as a child by a savage tribe and now worshiped as a goddess.
1,175|Two-Gun Caballero|1931|59 min|Action, Adventure, Crime|3.5|Filmed before the MPPDA production code was instituted (1934), and this one is filled with dialogue and situations that goes beyond innuendo and cuts right to the chase on a couple of trails the B-western genre seldom rode. A cowhand named Bob Blake visits with Sally Thompson and her kid-brother, Jimmy, on their hard-scrabble homestead adjoining the Steele Ranch where Bob works. He learns that their father just died, and he plans on seeing if he can make things a bit easier for them. Blake rides to the Steele ranch to talk to his boss, who isn't there at the moment, but Mrs. Steele is, and Mrs. Steele, standing real close, tells Bob that she and he should be better friends, moving ever closer, and Bob tells her he needs to tend to his cow-punching and he makes a quick exit. Mr. Steele shows up and asks Mrs. Steele to go to town with him, but she declines on the basis she has some house-chores to do, and Mr. Steele also exits. Then Burke, town banker and saloon owner, shows up, and since he and Mrs. Steele are already good friends, he is ready to help her with the house-chores but Mr. Steele comes back and objects to Burke helping Mrs. Steele with the house-chores, and this offends Burke to the point that he shoots Mr. Steele dead. The pair then plants some evidence here and there and Mrs. Steele rides to town and tells the sheriff that Bob Blake has just killed her husband. But Blake escapes from jail and heads for Mexico. There, he meets Rosita, a saloon girl, and she also thinks she and Bob should be better friends, but her sweetheart, Lopez the Famous Mexican Bandit, shows up and objects but Rosita explains that she thought Blake was Lopez, and this is because Lopez and Blake look exactly alike and she just thought he was Lopez and showed up without his sombrero...and accent. And they do look exactly alike. Some time passes, and Blake comes back to Arizona posing as Lopez, the Famous Mexican Bandit, with the plan of clearing his name and extracting some revenge from Mrs. Steele and Burke. In his absence, Burke has hired a gunman named Butch Devlin to kill Mrs. Blake because he now has his eyes on Sally and the Thompson spread, on which he holds the mortgage, and Mrs. Steele has now become a liability and bankers don't care much for liabilities, especially liabilities that can talk and might tell the Sheriff just who knocked off the late Mr. Steele. Lopez and Butch, kindred spirits, meet and become partners, even though Butch didn't know he needed a partner. Burke gives Butch the money to kill Mrs. Steele...Blake/Lopez holds him up and takes it away from him... then gives the money to Sally to payoff the mortgage...she pays Burke...Blake/Lopez holds up Burke and takes the money again...and gives it back to Butch, who, while grateful to get the money back, is somewhat confused as to why Blake/Lopez just didn't let him keep it in the first place. But it is all part of the plan.
1,176|The Vanishing Legion|1931|59 min|Action, Western, Adventure|6.8|A mysterious master criminal known as The Voice plots with his gang to sabotage the Milesburg Oil Company, but the rightful heir has a secret army of her own to protect her rights.
1,177|Wild Horse|1931|59 min|Action, Adventure, Romance|6.2|Ben Hall offers $1000 for the wild Devil Horse which Jim Wright and Skeeter capture. While Jim is away, Gil Davis kills Skeeter and takes the horse. The Sheriff then arrests Jim for Skeeter's murder. But unknown to them, an outlaw witnessed the killing.
1,178|Yankee Don|1931|59 min|Action, Adventure, Drama|5.2|A crook on the run from the law in New York flees to Mexico, where he falls for a beautiful young Mexican girl and tries to help her father save the family estate from a gang of criminals.
1,179|Dragnet Patrol|1931|59 min|Action, Crime, Drama|5.1|A sailor falls for a gangster's moll, leaves his wife and finds himself caught up in a life of crime.
1,180|The Fighting Marshal|1931|59 min|Action, Drama, Romance|5.1|Tim Benton and Red Larkin escape from prison together before Tim learns he has been pardoned. His one desire is to return to Silver City and rob the mine payroll,which rightfully belongs to him, and prove his innocence of the crime for which he was railroaded to prison. On their way to Silver City, Red, who is a desperate criminal, shoots a man who is on their trail, and who turns out to be the newly-appointed Sheriff whom none of the town citizens have met. Tim takes his clothes and credentials and proceeds on his way, not knowing he will be greeted as the lawman the town is expecting. .
